Order_ID,Order_Date,Region,Category,Product,Sales,Quantity,Discount,Profit,Customer_Type,Payment_Mode
ORD0839,2027-04-19,West,Clothing,Printer,780.92,6,0.29,762.87,Consumer,UPI
ORD0840,2027-04-20,North,Technology,Chair,2210.95,2,0.16,53.71,Small Business,Credit Card
ORD0841,2027-04-21,East,Furniture,Printer,3805.65,6,0.04,1140.13,Small Business,Credit Card
ORD0842,2027-04-22,West,Furniture,Laptop,540.84,6,0.27,1025.24,Consumer,Debit Card
ORD0843,2027-04-23,North,Clothing,Laptop,584.86,1,0.02,650.38,Corporate,Debit Card
ORD0844,2027-04-24,East,Office Supplies,Chair,1902.9,1,0.27,776.25,Consumer,UPI
ORD0845,2027-04-25,North,Furniture,Notebook,4720.28,3,0.3,-78.34,Consumer,Cash
ORD0846,2027-04-26,North,Office Supplies,Desk,3409.15,3,0.21,340.63,Corporate,UPI
ORD0847,2027-04-27,South,Clothing,Phone,3457.62,4,0.23,934.36,Consumer,Credit Card
ORD0848,2027-04-28,South,Clothing,Desk,1937.22,2,0.1,0.73,Consumer,Cash
ORD0849,2027-04-29,East,Technology,Printer,3049.57,9,0.28,267.01,Small Business,Cash
ORD0850,2027-04-30,South,Furniture,Phone,248.63,7,0.16,660.89,Corporate,Cash
ORD0851,2027-05-01,East,Office Supplies,Monitor,3253.26,7,0.22,233.34,Small Business,UPI
ORD0852,2027-05-02,South,Technology,Chair,4583.78,6,0.28,1114.17,Small Business,Credit Card
ORD0853,2027-05-03,North,Furniture,Chair,3140.35,3,0.29,70.38,Corporate,Debit Card
ORD0854,2027-05-04,East,Technology,Notebook,4393.75,6,0.25,936.61,Corporate,UPI
ORD0855,2027-05-05,East,Clothing,Phone,3675.07,8,0.09,560.33,Consumer,Debit Card
ORD0856,2027-05-06,North,Furniture,Laptop,778.68,8,0.29,875.43,Small Business,Cash
ORD0857,2027-05-07,East,Technology,Phone,4531.78,9,0.19,303.93,Corporate,Cash
ORD0858,2027-05-08,East,Technology,Printer,518.93,1,0.28,568.84,Small Business,UPI
ORD0859,2027-05-09,South,Office Supplies,Laptop,2763.04,1,0.2,1013.89,Small Business,Credit Card
ORD0860,2027-05-10,East,Technology,Headphones,882.26,3,0.09,506.94,Corporate,Cash
ORD0861,2027-05-11,West,Furniture,Headphones,256.19,3,0.11,367.64,Consumer,Debit Card
ORD0862,2027-05-12,North,Furniture,Monitor,2225.76,8,0.17,597.0,Small Business,Debit Card
ORD0863,2027-05-13,South,Office Supplies,Headphones,1616.2,1,0.24,832.57,Corporate,UPI
ORD0864,2027-05-14,South,Furniture,Chair,2532.8,2,0.1,476.63,Consumer,Debit Card
ORD0865,2027-05-15,West,Clothing,Phone,2970.56,2,0.17,1120.54,Small Business,Credit Card
ORD0866,2027-05-16,North,Furniture,Headphones,409.95,3,0.1,283.43,Corporate,Cash
ORD0867,2027-05-17,North,Furniture,Desk,790.42,6,0.24,518.1,Small Business,Debit Card
ORD0868,2027-05-18,South,Technology,Notebook,2881.48,1,0.14,884.01,Corporate,Debit Card
ORD0869,2027-05-19,East,Technology,Desk,1847.2,2,0.02,795.86,Corporate,Cash
ORD0870,2027-05-20,South,Furniture,Headphones,3700.03,1,0.05,1022.73,Small Business,UPI
ORD0871,2027-05-21,North,Office Supplies,Monitor,3331.0,5,0.02,1195.85,Small Business,Debit Card
ORD0872,2027-05-22,West,Technology,Notebook,4258.9,7,0.15,454.92,Corporate,UPI
ORD0873,2027-05-23,South,Office Supplies,Printer,3523.97,8,0.03,44.5,Consumer,UPI
ORD0874,2027-05-24,North,Furniture,Desk,2263.67,1,0.03,-60.46,Small Business,Debit Card
ORD0875,2027-05-25,South,Furniture,Monitor,3430.24,7,0.28,844.94,Corporate,Credit Card
ORD0876,2027-05-26,East,Clothing,Phone,1521.83,5,0.26,1036.22,Corporate,UPI
ORD0877,2027-05-27,South,Technology,Phone,1670.3,1,0.14,186.93,Consumer,Debit Card
ORD0878,2027-05-28,South,Furniture,Desk,3987.13,3,0.3,105.98,Consumer,UPI
ORD0879,2027-05-29,North,Clothing,Headphones,2342.81,7,0.0,-19.13,Consumer,Cash
ORD0880,2027-05-30,North,Technology,Monitor,4032.23,1,0.18,969.51,Small Business,Credit Card
ORD0881,2027-05-31,North,Furniture,Phone,4147.63,7,0.18,304.8,Corporate,Credit Card
ORD0882,2027-06-01,South,Furniture,Printer,4316.3,5,0.14,422.21,Corporate,Cash
ORD0883,2027-06-02,East,Technology,Laptop,4599.85,1,0.12,553.58,Corporate,Cash
ORD0884,2027-06-03,West,Technology,Headphones,2268.73,1,0.14,991.29,Consumer,UPI
ORD0885,2027-06-04,West,Technology,Monitor,1730.56,1,0.12,746.08,Corporate,Cash
ORD0886,2027-06-05,North,Furniture,Printer,2994.55,9,0.22,699.58,Small Business,Credit Card
ORD0887,2027-06-06,North,Furniture,Monitor,1981.63,3,0.04,128.37,Consumer,Cash
ORD0888,2027-06-07,South,Clothing,Notebook,3085.16,5,0.06,567.15,Consumer,Debit Card
ORD0889,2027-06-08,West,Office Supplies,Printer,3586.81,9,0.05,830.0,Consumer,Debit Card
ORD0890,2027-06-09,North,Technology,Headphones,3504.34,6,0.08,1165.24,Consumer,UPI
ORD0891,2027-06-10,East,Furniture,Notebook,1997.85,9,0.16,161.83,Small Business,Credit Card
ORD0892,2027-06-11,East,Furniture,Headphones,1000.93,8,0.03,-87.59,Corporate,Debit Card
ORD0893,2027-06-12,North,Technology,Phone,2266.54,8,0.26,-2.11,Small Business,Cash
ORD0894,2027-06-13,North,Office Supplies,Laptop,884.45,1,0.09,388.61,Corporate,Debit Card
ORD0895,2027-06-14,West,Technology,Headphones,4472.47,9,0.05,966.71,Small Business,Debit Card
ORD0896,2027-06-15,West,Office Supplies,Headphones,1860.21,6,0.2,-90.72,Consumer,UPI
ORD0897,2027-06-16,South,Furniture,Phone,941.41,9,0.01,493.75,Consumer,Cash
ORD0898,2027-06-17,West,Office Supplies,Chair,322.15,3,0.19,328.0,Small Business,Cash
ORD0899,2027-06-18,East,Clothing,Phone,3299.95,3,0.21,-31.77,Small Business,Cash
ORD0900,2027-06-19,East,Furniture,Notebook,3257.13,6,0.06,485.31,Corporate,UPI
ORD0901,2027-06-20,North,Clothing,Phone,1834.9,9,0.01,231.17,Small Business,Cash
ORD0902,2027-06-21,West,Technology,Phone,544.22,7,0.11,357.45,Small Business,Cash
ORD0903,2027-06-22,South,Technology,Laptop,2166.22,3,0.03,817.3,Corporate,Debit Card
ORD0904,2027-06-23,East,Technology,Phone,1693.84,3,0.03,578.02,Corporate,Debit Card
ORD0905,2027-06-24,East,Office Supplies,Monitor,3450.18,2,0.08,62.04,Corporate,Cash
ORD0906,2027-06-25,South,Furniture,Headphones,3107.74,9,0.09,1149.84,Small Business,Credit Card
ORD0907,2027-06-26,South,Technology,Monitor,1950.05,3,0.16,726.68,Corporate,Credit Card
ORD0908,2027-06-27,East,Technology,Laptop,1245.88,5,0.2,895.63,Consumer,Cash
ORD0909,2027-06-28,East,Furniture,Desk,4942.57,9,0.18,2.98,Consumer,Credit Card
ORD0910,2027-06-29,South,Technology,Chair,2379.21,8,0.04,-38.82,Consumer,UPI
ORD0911,2027-06-30,East,Clothing,Monitor,3503.72,2,0.05,-74.72,Small Business,Debit Card
ORD0912,2027-07-01,North,Furniture,Laptop,874.65,3,0.26,145.43,Consumer,UPI
ORD0913,2027-07-02,North,Furniture,Notebook,2530.83,2,0.17,438.73,Small Business,Debit Card
ORD0914,2027-07-03,South,Furniture,Desk,332.18,8,0.26,1116.57,Small Business,Credit Card
ORD0915,2027-07-04,West,Clothing,Laptop,2626.18,6,0.11,494.18,Consumer,Credit Card
ORD0916,2027-07-05,South,Furniture,Laptop,4827.28,6,0.18,277.33,Corporate,Cash
ORD0917,2027-07-06,South,Clothing,Chair,2044.19,9,0.16,630.52,Small Business,Credit Card
ORD0918,2027-07-07,West,Furniture,Headphones,387.18,8,0.1,45.51,Consumer,Credit Card
ORD0919,2027-07-08,West,Office Supplies,Monitor,348.59,4,0.14,692.36,Small Business,Cash
ORD0920,2027-07-09,West,Technology,Notebook,2062.34,4,0.15,638.96,Corporate,Cash
ORD0921,2027-07-10,North,Office Supplies,Printer,968.12,9,0.06,929.59,Corporate,Debit Card
ORD0922,2027-07-11,East,Technology,Monitor,312.09,1,0.09,1182.69,Consumer,Credit Card
ORD0923,2027-07-12,North,Clothing,Printer,3829.83,2,0.24,226.14,Small Business,Debit Card
ORD0924,2027-07-13,East,Office Supplies,Laptop,2400.91,2,0.27,562.55,Small Business,Debit Card
ORD0925,2027-07-14,North,Furniture,Phone,1588.37,6,0.11,1081.53,Small Business,UPI
ORD0926,2027-07-15,East,Technology,Notebook,4520.4,4,0.09,920.75,Small Business,Credit Card
ORD0927,2027-07-16,North,Technology,Desk,757.47,3,0.06,533.63,Consumer,Credit Card
ORD0928,2027-07-17,West,Office Supplies,Phone,4788.41,3,0.2,1128.98,Corporate,UPI
ORD0929,2027-07-18,South,Clothing,Phone,1707.04,3,0.1,-25.59,Consumer,Debit Card
ORD0930,2027-07-19,North,Office Supplies,Monitor,4464.34,6,0.3,1110.3,Small Business,Credit Card
ORD0931,2027-07-20,East,Clothing,Notebook,3094.13,8,0.1,-34.34,Small Business,Debit Card
ORD0932,2027-07-21,West,Clothing,Headphones,4168.2,7,0.12,611.5,Corporate,UPI
ORD0933,2027-07-22,North,Technology,Laptop,4923.26,4,0.18,1057.57,Small Business,Cash
ORD0934,2027-07-23,North,Office Supplies,Laptop,1584.35,4,0.24,241.54,Consumer,Debit Card
ORD0935,2027-07-24,West,Office Supplies,Laptop,4813.45,2,0.14,513.92,Consumer,Credit Card
ORD0936,2027-07-25,North,Clothing,Laptop,2069.51,1,0.13,321.63,Corporate,Cash
ORD0937,2027-07-26,South,Office Supplies,Monitor,2050.46,9,0.3,1137.79,Consumer,Debit Card
ORD0938,2027-07-27,North,Furniture,Printer,1833.86,2,0.0,970.74,Consumer,Debit Card
ORD0939,2027-07-28,South,Furniture,Laptop,2798.76,8,0.27,821.7,Consumer,Cash
ORD0940,2027-07-29,South,Office Supplies,Printer,939.9,9,0.04,663.92,Consumer,Cash
ORD0941,2027-07-30,West,Office Supplies,Printer,2857.82,4,0.24,966.77,Small Business,Cash
ORD0942,2027-07-31,North,Clothing,Headphones,2800.18,8,0.19,409.95,Consumer,Credit Card
ORD0943,2027-08-01,West,Furniture,Laptop,3857.13,9,0.1,481.82,Corporate,Credit Card
ORD0944,2027-08-02,North,Furniture,Chair,4201.52,5,0.26,849.0,Corporate,Debit Card
ORD0945,2027-08-03,North,Technology,Desk,2314.12,7,0.0,365.08,Consumer,Debit Card
ORD0946,2027-08-04,East,Clothing,Phone,1651.2,4,0.07,-16.93,Corporate,UPI
ORD0947,2027-08-05,North,Technology,Printer,1444.81,1,0.17,-3.37,Consumer,Credit Card
ORD0948,2027-08-06,West,Furniture,Notebook,1134.19,3,0.11,49.97,Corporate,Debit Card
ORD0949,2027-08-07,South,Clothing,Notebook,476.71,5,0.18,1030.59,Corporate,Cash
ORD0950,2027-08-08,North,Office Supplies,Desk,1843.75,3,0.01,513.89,Consumer,Cash
ORD0951,2027-08-09,East,Clothing,Notebook,1497.19,7,0.03,826.75,Consumer,Credit Card
ORD0952,2027-08-10,West,Office Supplies,Chair,4838.8,9,0.04,410.78,Small Business,Cash
ORD0953,2027-08-11,North,Office Supplies,Notebook,2877.0,6,0.06,236.32,Consumer,UPI
ORD0954,2027-08-12,West,Clothing,Phone,1866.93,1,0.14,351.35,Consumer,Debit Card
ORD0955,2027-08-13,East,Office Supplies,Phone,2986.24,7,0.23,932.44,Small Business,Debit Card
ORD0956,2027-08-14,East,Technology,Printer,868.14,3,0.27,712.78,Consumer,Debit Card
ORD0957,2027-08-15,West,Furniture,Laptop,2331.41,5,0.25,1118.93,Consumer,Credit Card
ORD0958,2027-08-16,North,Office Supplies,Headphones,3205.92,4,0.06,783.62,Small Business,Cash
ORD0959,2027-08-17,South,Technology,Chair,2546.71,5,0.13,641.24,Consumer,UPI
ORD0960,2027-08-18,East,Office Supplies,Printer,2128.54,5,0.06,693.25,Consumer,Credit Card
ORD0961,2027-08-19,North,Furniture,Chair,4970.47,6,0.08,1125.08,Small Business,Debit Card
ORD0962,2027-08-20,North,Technology,Laptop,4425.51,6,0.15,924.66,Small Business,UPI
ORD0963,2027-08-21,South,Furniture,Monitor,3192.35,8,0.02,-68.75,Corporate,Debit Card
ORD0964,2027-08-22,East,Furniture,Notebook,2933.01,8,0.07,594.38,Consumer,Debit Card
ORD0965,2027-08-23,East,Technology,Notebook,3179.17,9,0.28,794.84,Corporate,Credit Card
ORD0966,2027-08-24,North,Technology,Headphones,1166.3,8,0.14,873.31,Corporate,Debit Card
ORD0967,2027-08-25,North,Technology,Laptop,2096.66,2,0.13,177.08,Small Business,UPI
ORD0968,2027-08-26,South,Clothing,Printer,389.41,1,0.0,1027.33,Consumer,Debit Card
ORD0969,2027-08-27,South,Technology,Headphones,2482.62,2,0.07,1142.6,Consumer,Cash
ORD0970,2027-08-28,East,Technology,Laptop,2806.52,2,0.26,207.73,Small Business,Debit Card
ORD0971,2027-08-29,West,Technology,Desk,1293.2,3,0.05,1047.4,Corporate,Credit Card
ORD0972,2027-08-30,East,Technology,Phone,4827.34,7,0.12,26.07,Small Business,UPI
ORD0973,2027-08-31,North,Office Supplies,Headphones,4565.38,2,0.0,-27.58,Consumer,Credit Card
ORD0974,2027-09-01,East,Clothing,Headphones,3666.29,1,0.14,67.99,Small Business,Cash
ORD0975,2027-09-02,West,Furniture,Printer,2760.26,6,0.01,-24.94,Consumer,Debit Card
ORD0976,2027-09-03,South,Technology,Chair,4375.85,9,0.25,998.52,Corporate,Credit Card
ORD0977,2027-09-04,West,Office Supplies,Desk,827.13,3,0.25,-23.23,Consumer,Credit Card
ORD0978,2027-09-05,West,Office Supplies,Printer,3994.45,6,0.24,253.16,Corporate,Credit Card
ORD0979,2027-09-06,West,Office Supplies,Laptop,799.14,3,0.09,34.88,Corporate,Credit Card
ORD0980,2027-09-07,South,Furniture,Laptop,4012.21,1,0.25,284.05,Consumer,Cash
ORD0981,2027-09-08,West,Technology,Laptop,1523.68,5,0.16,17.73,Consumer,Cash
ORD0982,2027-09-09,West,Clothing,Monitor,4410.03,4,0.11,768.4,Corporate,Debit Card
ORD0983,2027-09-10,West,Clothing,Laptop,4731.4,7,0.19,73.32,Small Business,Debit Card
ORD0984,2027-09-11,North,Office Supplies,Chair,914.22,6,0.0,1007.4,Consumer,UPI
ORD0985,2027-09-12,West,Furniture,Desk,2420.84,7,0.04,962.35,Corporate,Cash
ORD0986,2027-09-13,South,Furniture,Notebook,4908.74,5,0.22,-82.24,Corporate,Credit Card
ORD0987,2027-09-14,West,Furniture,Phone,2520.36,4,0.07,1064.44,Small Business,Credit Card
ORD0988,2027-09-15,West,Clothing,Chair,4345.03,7,0.18,-62.37,Consumer,UPI
ORD0989,2027-09-16,South,Office Supplies,Chair,3025.91,7,0.12,211.54,Corporate,Credit Card
ORD0990,2027-09-17,West,Technology,Monitor,2001.58,6,0.26,-57.89,Small Business,UPI
ORD0991,2027-09-18,South,Clothing,Notebook,1571.76,8,0.29,336.6,Corporate,Debit Card
ORD0992,2027-09-19,West,Office Supplies,Notebook,1175.47,4,0.27,568.03,Consumer,Cash
ORD0993,2027-09-20,South,Office Supplies,Phone,3856.63,5,0.08,935.64,Small Business,UPI
ORD0994,2027-09-21,West,Technology,Phone,2055.39,4,0.06,339.38,Corporate,Credit Card
ORD0995,2027-09-22,West,Technology,Notebook,2654.12,1,0.14,817.14,Small Business,UPI
ORD0996,2027-09-23,North,Technology,Laptop,2563.16,8,0.0,143.76,Consumer,Debit Card
ORD0997,2027-09-24,North,Furniture,Chair,2970.94,1,0.01,875.78,Small Business,Credit Card
ORD0998,2027-09-25,West,Technology,Printer,4354.77,5,0.17,206.8,Consumer,Debit Card
ORD0999,2027-09-26,West,Office Supplies,Phone,4907.55,6,0.16,86.61,Corporate,Debit Card
ORD1000,2027-09-27,East,Technology,Monitor,2156.4,6,0.3,141.03,Consumer,UPI
